"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"dF0[2]",0.299219085571859,0.0648575835666313,0.156344526715056,0.260084725228279,0.31423782162835,0.344704661465353,0.398130013286504,1.31577398028252,10,0,1
"dF1[1]",0.434885679393698,0.0748750897783202,0.286433918041271,0.385285887349059,0.434708884735858,0.485044245231546,0.576426546623849,1.0436769163803,54,0,1
"dF1[2]",0.440305469361558,0.0727184787174484,0.302367688890584,0.39201021708312,0.438795628344216,0.490038472146385,0.58925108048986,1.00225069106261,1939,0,1
"dUV0[1]",0.838610143835962,0.0861097060445975,0.667131147573127,0.775344826649645,0.845088412074104,0.91415446108779,0.959250283463262,1.10165541238184,36,0,1
"dUV0[2]",0.878787857901765,0.0815745852004852,0.672175713456635,0.834335633650131,0.903446833766839,0.944361241107411,0.967981906921011,1.16691741031691,23,0,1
"dUF0[1]",0.796825307705361,0.141378813847001,0.437294945669847,0.729379933546057,0.842367384527165,0.905364935735197,0.948498487561585,1.17619343858706,25,0,1
"dUF0[2]",0.784952754396445,0.178371450518546,0.375758530627049,0.646936694055237,0.880337217324112,0.920026887375941,0.953734445064748,1.34866194382115,10,0,1
"dUV1[1]",0.745325215807827,0.138493772276323,0.462410592933535,0.658651036537452,0.747156514895894,0.82882147616282,0.990771620100495,1.05634000059623,47,0,1
"dUV1[2]",0.799131749155798,0.138326046243508,0.516973899233807,0.705902219174773,0.799987032684908,0.9189037603404,0.993899856511264,1.08917643654297,30,0,1
"dUF1[1]",0.861172385668972,0.194061670705525,0.301613465408152,0.836557795544348,0.955275640466024,0.980482391212141,0.995340235861554,1.60606565500579,7,0,1
"dUF1[2]",0.822235793816397,0.237362170344576,0.230023021820576,0.657548340175902,0.979844458601418,0.989880475530903,0.99645553577914,1.40147550299317,9,0,1
"beta1.sV[1]",5.45670214327788,2.97668819291024,0.0111040249767702,3.00848954729148,5.82346026618275,8.07643666936987,9.78123956054713,1.01811036334741,114,0,0.975555555555556
"beta1.sV[2]",3.57839947089138,2.45005153087228,-0.0111564931054813,1.66146829272295,3.09127218432738,5.44119642860889,8.92647300292304,1.17055235098826,19,1,0.974444444444444
"beta1.sF[1]",4.48018303623966,3.04313251622047,0.0697105322671059,1.64325250979708,4.292953738856,7.16199933187305,9.72091074637673,1.02500468748865,86,0,0.97962962962963
"beta1.sF[2]",4.5786542205934,3.02293412679278,-0.087514023855181,1.95802334305618,4.52140573131319,7.12727044029702,9.66947880510159,1.00455839321046,506,1,0.964444444444444
"beta1.sUV[1]",-9.37187987923502e-05,0.104043146775731,-0.280860841737324,-0.0313908437797206,0.015078087091755,0.0629776597084213,0.156440304630276,1.13499445333775,24,1,0.407407407407407
"beta1.sUV[2]",-0.0652667166921974,0.210138885358404,-0.658052331931691,-0.0639628373948128,-0.00434820682168828,0.0506067125247427,0.167837788139799,1.53743381962761,9,1,0.521111111111111
"beta1.sUF[1]",0.0751758133113799,0.551417525863963,-0.765591698777551,-0.228036596958875,0.0310706884885852,0.179090867828476,1.85276988112778,1.84695322855462,6,1,0.538148148148148
"beta1.sUF[2]",-0.0242103242820658,0.305064949478927,-0.617838832021529,-0.19430249477231,0.012356022971547,0.109222970442953,0.769733765174644,1.12692154588023,274,1,0.474074074074074
"beta1.fV[1]",0.0473730301935595,0.0341312105892659,-0.0186575238383486,0.0238478309145844,0.0482258760228197,0.0696897391599283,0.116596514189415,1.00203609531112,811,1,0.916666666666667
"beta1.fV[2]",0.0463920156842029,0.0349669762566866,-0.021500137238699,0.0232758893973368,0.0461773067037141,0.0699490297863736,0.115598724484695,1.00389849728192,541,1,0.9
"beta1.fF[1]",-0.0177394764230718,0.0370767987888025,-0.0904903075795263,-0.0419771816163534,-0.0178189714926731,0.00701768387818973,0.0547492099625059,1.00016365479334,2700,1,0.689259259259259
"beta1.fF[2]",-0.0180846790339812,0.039145127634512,-0.0975165404545684,-0.0438417408782269,-0.0168419691232168,0.00785704076156156,0.0566123686832252,1.0037207404104,1008,1,0.676666666666667
"beta1.fUV[1]",0.0347140358701881,0.111865597800552,-0.185737144941097,-0.0345403409414102,0.0332276890933341,0.105033010018093,0.261700576296881,1.00129090186242,1259,1,0.621851851851852
"beta1.fUV[2]",0.0331984643397359,0.117959968848407,-0.193378312386473,-0.0418306477482551,0.0327515450696556,0.105003310539164,0.266415878519015,1.01024883198527,996,1,0.622962962962963
"beta1.fUF[1]",-0.0561291403622938,0.107837749678073,-0.293654599524032,-0.121647435174546,-0.0521091391613419,0.0143977812639764,0.147716241739128,1.0035581218408,500,1,0.701481481481481
"beta1.fUF[2]",-0.056371175158651,0.102015441945429,-0.269753770015306,-0.11905967094106,-0.0525506699329671,0.0119432986707868,0.129187999670504,1.00068813994381,2700,1,0.709259259259259
"beta1.dV[1]",-0.0128354265156095,0.0198795381465485,-0.0510683470963144,-0.0265812246898028,-0.0125897338697636,0.00082747208263433,0.0248909098605673,1.00340432635428,563,1,0.735925925925926
"beta1.dV[2]",-0.0127915286599383,0.0204677213643741,-0.0537090425011326,-0.0266405856730586,-0.0123293929373063,0.00105702583027645,0.0280730208067433,1.00122412829148,1334,1,0.735185185185185
"beta1.dF[1]",-0.0408783094369314,0.0307546614386313,-0.10250013173128,-0.0606054496574991,-0.0405107652460933,-0.020568521498654,0.019941340319365,1.03000521051899,77,1,0.91037037037037
"beta1.dF[2]",-0.0424386965105715,0.0297799224899126,-0.103097806035984,-0.0615119975208737,-0.0419542281712147,-0.022880869823164,0.0154197519246761,1.00152245578356,2700,1,0.923333333333333
"beta1.dUV[1]",-0.0313224847788807,0.0835989294325913,-0.234419041810563,-0.0738961054282861,-0.0220859264340991,0.0214284695851961,0.113761819379355,1.07367516134341,40,1,0.637777777777778
"beta1.dUV[2]",-0.073280796935456,0.102737305536888,-0.310366242802137,-0.12145657757367,-0.053269925092826,-0.00256162021050934,0.0815499391387511,1.15897233877864,23,1,0.762962962962963
"beta1.dUF[1]",-0.0899691125616422,0.145616129111481,-0.373143508693448,-0.214511009348664,-0.049695471579315,0.0258777088867786,0.128207571306109,2.02484729069002,5,1,0.648888888888889
"beta1.dUF[2]",-0.101194513218154,0.126924249443681,-0.368467539581486,-0.176931454372073,-0.0840647342626469,-0.0205741941741891,0.129087675754761,1.10134044830426,88,1,0.802222222222222
"mu.sV[1]",3.55623677923267,1.629911364125,1.31992009874597,2.27363799158099,3.26413605626535,4.47634746965006,7.44612357934633,1.01791555184695,221,0,1
"mu.sV[2]",4.14710842842883,1.67283350884972,1.62992217408592,2.85988387599917,4.00339367070666,5.21873211417368,7.89407171330464,1.21058627739111,14,0,1
"mu.sF[1]",3.68586603781033,1.53803166503062,1.39016060973968,2.47578509335139,3.58055465729553,4.63112695837843,7.10308954266429,1.03024338224839,110,0,1
"mu.sF[2]",4.49737164698051,2.32140427182662,1.19202177703364,2.4840902132826,4.49794554121686,5.97130221990659,9.44137096720292,1.34942484263328,9,0,1
"mu.sUV[1]",1.63605167598418,1.37280209643807,0.483429544092709,0.844979581931041,1.13602037769,1.66650114529984,5.55984688032807,1.10787176398364,45,0,1
"mu.sUV[2]",2.56527795688889,2.18716963269258,0.554724794850754,0.964192994973166,1.58910445657274,3.7353674591477,7.98934676047382,1.29049582343703,14,0,1
"mu.sUF[1]",3.46038696944555,2.41511576453342,0.542471576067322,1.58391349963646,2.75723858851356,4.81627234376123,9.53602594513541,1.16396538416389,20,0,0.99962962962963
"mu.sUF[2]",3.92541565158412,2.81765244450526,0.250234263585258,1.60720226834947,3.31277815600819,5.93436234671785,10.5356884239709,1.74684886704356,6,0,0.991851851851852
"mu.fV[1]",-1.375922565659,0.170705815819741,-1.72025228527957,-1.48974752206426,-1.37314714890962,-1.26118315000499,-1.04665459522858,1.0018399491261,1377,0,1
"mu.fV[2]",-1.37603549937604,0.171111592068419,-1.71520139100943,-1.4865240584814,-1.37896501499108,-1.2594582447586,-1.05096788265475,1.00024434808535,2700,0,1
"mu.fF[1]",0.0682046527208109,0.191147963362025,-0.308036874775043,-0.0601118831770023,0.0718896000084312,0.190127970846231,0.446124847753823,1.00887245219912,333,1,0.645555555555556
"mu.fF[2]",0.0665944653991223,0.191331030631716,-0.305206792410696,-0.060509603676725,0.065368050568585,0.186297943346925,0.440576785431653,1.00396553318913,685,1,0.628888888888889
"mu.fUV[1]",-0.891884598449232,0.537041251549068,-1.95780270510005,-1.22845718258529,-0.879478631599627,-0.537954423660099,0.139630465993082,1.00573603195703,481,1,0.956296296296296
"mu.fUV[2]",-0.884921667485899,0.557783597346174,-2.02412566346652,-1.21917547738478,-0.85735801221856,-0.51968367724608,0.152281162504788,1.00470207159313,462,1,0.956666666666667
"mu.fUF[1]",0.145426995932894,0.596328681499923,-1.02883346229001,-0.226183198725148,0.135403235247686,0.513713362709813,1.35817059485916,1.00239441626446,1358,1,0.598148148148148
"mu.fUF[2]",0.178702298578354,0.610299107248715,-1.06157624328343,-0.205990098732052,0.175824427786311,0.572090560925692,1.40196360003164,1.00234982759476,1631,1,0.621111111111111
"mu.dV[1]",-0.575816485996121,0.223804008217955,-1.15517072306554,-0.689843742257364,-0.540553336147735,-0.423279732274601,-0.228982391184795,1.05044447771184,89,0,1
"mu.dV[2]",-0.51149287787303,0.1901948461791,-0.989147941190108,-0.607934144765567,-0.476940258330313,-0.382212550985128,-0.226812118356192,1.15359159306147,20,0,1
"mu.dF[1]",-0.871363866496659,0.265060781005902,-1.53059678631331,-1.00183768615986,-0.820599164224454,-0.685162280163446,-0.475293706708391,1.06064452745191,62,0,1
"mu.dF[2]",-0.874841655999483,0.337766535938457,-1.68568434507338,-1.04552835798701,-0.78038079727938,-0.642398035865946,-0.413262847536653,1.30707996071321,11,0,1
"mu.dUV[1]",1.81007618624094,0.713746896834433,0.695238121477414,1.23874121104479,1.69658675403564,2.36545063392674,3.1587031480105,1.07008547830222,62,0,1
"mu.dUV[2]",2.19247265925461,0.755805151373719,0.718044624937607,1.61667194713434,2.23612356200316,2.83162986270482,3.40891225020235,1.10712208924231,35,0,1
"mu.dUF[1]",1.57349289054062,0.869433242290817,-0.252147708539001,0.991478905466896,1.67594916348816,2.25831012031595,2.91326973246612,1.12091770263762,40,1,0.943703703703704
"mu.dUF[2]",1.59817884278147,1.0741006330935,-0.507590571096229,0.605601166219223,1.99562769514696,2.44271241591961,3.02598754427255,1.30874616677863,11,1,0.901111111111111
"sigma.sV2[1]",2.06505014251136,5.05753084512213,0.000269257786541711,0.0592435016782549,0.375365806218648,1.7421389722471,16.4070613725325,1.09018405126251,727,0,1
"sigma.sV2[2]",2.97042837867558,7.76620459406919,0.00173051446766485,0.13578674667871,0.691756046655901,2.4644220792275,19.5806929224575,1.19742608293688,67,0,1
"sigma.sF2[1]",4.7170261812873,8.21940618030397,0.0097737051101901,0.503423154777492,1.65639732761135,5.27077375179108,28.0396210665154,1.08822749814875,50,0,1
"sigma.sF2[2]",5.51952053948756,10.9292796578489,0.00754030495589579,0.328853018221878,1.30341901161773,4.82105568480935,38.0319934671206,1.03057103236312,245,0,1
"sigma.sUV2[1]",0.745744283368625,1.61877986186734,0.000677810604257879,0.0648514655378629,0.271139877186507,0.7258914317096,4.77654675073541,1.32704407880283,24,0,1
"sigma.sUV2[2]",2.63131288961899,6.01617651782892,0.000399465088275737,0.124274288538827,0.534364210134501,1.70476667615436,21.5343104542456,1.4776305113978,12,0,1
"sigma.sUF2[1]",12.4417384507368,17.2702054088676,0.0480056471715248,1.34807589193601,4.54575620476579,16.9018647193769,62.537642530756,1.4772744904864,9,0,1
"sigma.sUF2[2]",20.3311658939659,25.1932023810725,0.0249902812661967,1.2735447517355,8.91118547501955,30.3147905063978,87.915776891288,1.45176919712766,8,0,1
"sigma.fV2[1]",0.0267265006935125,0.0428457183345952,4.17772131076083e-05,0.0029570567265581,0.0112550469752732,0.0322744723442955,0.140937328060331,1.08086684185154,76,0,1
"sigma.fV2[2]",0.0340080787320076,0.0474767890230252,0.000121559541471785,0.00376585173015117,0.015557557567714,0.0441973984448641,0.167079510098624,1.02573937926822,169,0,1
"sigma.fF2[1]",0.132399022019539,0.159136582561669,4.02736725808635e-05,0.0210833090765177,0.0762223222277623,0.185553634033741,0.569228784073137,1.02760075808907,102,0,1
"sigma.fF2[2]",0.1452677225516,0.163729894457927,0.000144505117471434,0.0270445618399336,0.0921449001705444,0.205814894659562,0.588388560963768,1.05041724271681,50,0,1
"sigma.fUV2[1]",1.5944783538375,1.94051571013906,0.0156674691858432,0.41586144027686,1.02087093112835,2.0652360535358,6.41463967825444,1.0718749355011,113,0,1
"sigma.fUV2[2]",1.78526895051054,2.8772739353501,0.0069797958758375,0.411420292545622,1.03770436154045,2.04378734887621,8.556544756212,1.17048277316538,66,0,1
"sigma.fUF2[1]",1.97741758494246,2.46466327703119,0.00423688686002102,0.369949537838383,1.22384204217753,2.71690440730932,8.71426476607368,1.02624342758367,260,0,1
"sigma.fUF2[2]",1.93490309078257,2.23387803124314,0.0162894468542693,0.51369889041385,1.21331655653519,2.6504635208124,7.50982757121275,1.07273354077771,93,0,1
"sigma.dV2[1]",0.0219804304271273,0.031004160930906,4.06812411207345e-05,0.0022645097153758,0.0105362025883579,0.0289724476727405,0.112352352806299,1.04759712827741,54,0,1
"sigma.dV2[2]",0.0236017376644604,0.0318424587648698,1.1545013694647e-06,0.00152788998701244,0.0113195702569451,0.0344309590780544,0.102944313256277,1.05317585763278,59,0,1
"sigma.dF2[1]",0.0367535231450832,0.0556037343704282,1.21582938694847e-05,0.00353190048945603,0.0146826901419611,0.0451992513828213,0.192430305406227,1.02148254677203,122,0,1
"sigma.dF2[2]",0.0432415900338175,0.0633453204368125,3.20933431682398e-07,0.00278291374162939,0.0165920103240589,0.059333900775316,0.226548907810086,1.03412705369477,72,0,1
"sigma.dUV2[1]",0.448106154197474,0.374402532186286,0.000849176008373522,0.178242465909271,0.367766860105859,0.624801718902017,1.42859234628874,1.03164019471215,74,0,1
"sigma.dUV2[2]",0.627229048273014,0.511014737296566,0.0304260321299434,0.271379545849381,0.494232394014836,0.84399784549926,1.9243109922563,1.08203662119315,45,0,1
"sigma.dUF2[1]",0.678601235808705,0.790482409483833,0.00170174091364189,0.167708323072848,0.438484352946784,0.922946054369522,2.77593596710175,1.27745913060026,14,0,1
"sigma.dUF2[2]",0.816602820845324,0.954535948277245,0.0113740915753726,0.219722914056315,0.538653807955643,1.0572224302261,3.64917432677708,1.09849623510961,56,0,1
"deviance",4860.04604590392,218.932849873001,4551.48845430127,4711.64806173262,4812.26136309279,4958.17392280995,5441.51372083859,1.05519911861592,48,0,1
