"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"mean.sV[1]",0.788624697654873,0.0994491519676377,0.689981486345774,0.724472954396597,0.746155331218751,0.796253949491516,0.993969451126963,1.44722196999463,9,0,1
"mean.sV[2]",0.750897097062407,0.0841964850373213,0.654233427273525,0.701389287457882,0.72966092609898,0.756018184971189,0.996500270810857,1.15419840957463,26,0,1
"mean.sF[1]",0.849627716570988,0.0707743754579815,0.75476689923343,0.80468662824972,0.828653843659657,0.860996664761089,0.999507738452781,1.21392621181043,19,0,1
"mean.sF[2]",0.857371016277533,0.0629283306350732,0.767656091444805,0.812174366330655,0.844069601290985,0.886152703184394,0.99568806301175,1.22717426322513,13,0,1
"mean.fV[1]",0.269450848632144,0.140657846829563,0.143212380954018,0.174975460528909,0.20322379583877,0.30837178894569,0.566101911549465,1.36238589666042,10,0,1
"mean.fV[2]",0.271005457216202,0.120020771589193,0.138361051738089,0.182103727177859,0.222632709156419,0.337171340891103,0.558137156740906,1.06483976201468,63,0,1
"mean.fF[1]",0.565830621874773,0.174927219729179,0.372828525446638,0.449234144461069,0.500013874433129,0.585604168347096,0.918314064710636,1.37910773407299,10,0,1
"mean.fF[2]",0.549222030645781,0.134976265632212,0.371730893168071,0.465354017001283,0.518928466057675,0.580960273711683,0.911452756205256,1.11726222773929,81,0,1
"mean.pV[1]",0.785972622836268,0.110300412563858,0.645280519759026,0.704824526841649,0.74577149220087,0.857964999192482,0.997491885773268,1.34612751737715,10,0,1
"mean.pV[2]",0.808602203332348,0.12130976783932,0.639940878095495,0.708444430610572,0.762577985496683,0.94602001172629,0.99926135560643,1.05755814111717,40,0,1
"mean.pF[1]",0.616689914331845,0.280235609119567,0.0774648660015624,0.531401277262379,0.729295440480677,0.809838240451188,0.915193672096984,1.36806707243176,10,0,1
"mean.pF[2]",0.634194380057255,0.239063675015938,0.087850582371054,0.507074231398074,0.688963643566846,0.812341504910766,0.968966105021566,1.086359256463,51,0,1
"beta.sV[1]",-0.0665714895102723,1.4808469690976,-2.22487316930361,-0.473648905194058,-0.157577151331192,0.0888612252994074,4.54700165611552,1.11975990588646,98,1,0.676666666666667
"beta.sV[2]",0.112643862236459,1.48298859012509,-1.67070658735682,-0.27388423942652,-0.0263182324554304,0.189660692857354,5.27892280371509,1.28550787229472,24,1,0.473333333333333
"beta.sF[1]",0.067650529945888,0.56664661834658,-0.922262626437537,-0.280514736258615,0.0273135557785643,0.370737981241164,1.3269321077962,1.04811977702078,146,1,0.5175
"beta.sF[2]",-0.321286510029839,0.901906310368971,-2.70292079989673,-0.685447389680987,-0.18545115262448,0.196405402166411,1.28489970538697,1.19389218721736,16,1,0.624166666666667
"beta.fV[1]",0.420663855389413,0.613030199994446,-0.616329159928565,-0.0647264777098521,0.346027998118883,0.951774345380583,1.53830889781011,1.45470777343616,8,1,0.706666666666667
"beta.fV[2]",-0.0687055173517207,0.693416210473444,-1.49396945494014,-0.470177856174094,-0.0877646137289462,0.368379575278593,1.29690403959957,1.70877954998697,6,1,0.558333333333333
"beta.fF[1]",0.605088059426447,0.730042517538707,-0.684886708933105,0.0276003042488078,0.66901443694794,1.09926034778002,1.97826480880997,1.16731069777845,16,1,0.759166666666667
"beta.fF[2]",0.12274395783764,0.753961376344307,-1.22270623719194,-0.346008002552082,0.0747611531654793,0.651330726063687,1.4695698851232,1.51270032210395,7,1,0.535833333333333
"beta.pV[1]",2.4288532762395,3.4365952159954,-1.27454620125327,-0.542296614300878,1.19936301319281,5.09514989501588,9.59047441493485,1.15558289333899,17,1,0.620833333333333
"beta.pV[2]",0.858851584416738,3.40833760412558,-4.86050563614755,-0.872846789969442,-0.423828810450365,1.97220264350534,9.04779603785378,2.60062117782844,4,1,0.375833333333333
"beta.pF[1]",0.768247842229311,3.15385395199984,-2.33467658982117,-1.2766644399555,-0.704408017850831,2.23391789614807,8.69967154161349,1.3714476435806,11,1,0.366666666666667
"beta.pF[2]",2.56216352698527,3.45981543951264,-2.53826005467834,-0.476029554470865,2.15089124839981,5.58123173578903,9.16713516201747,1.98006001089195,5,1,0.634166666666667
"sV0[1]",0.788624697654873,0.0994491519676377,0.689981486345774,0.724472954396597,0.746155331218751,0.796253949491516,0.993969451126963,1.44722196999463,9,0,1
"sV0[2]",0.750897097062407,0.0841964850373213,0.654233427273525,0.701389287457882,0.72966092609898,0.756018184971189,0.996500270810857,1.15419840957463,26,0,1
"sV1[1]",0.745507973437604,0.117924030589195,0.55122096693787,0.680106613528774,0.725150042462513,0.776526786487252,0.9998997582822,1.17049557583858,22,0,1
"sV1[2]",0.731831839993237,0.0874613138602295,0.597732146497228,0.682777709923483,0.724835757438785,0.763052753977507,0.999973368515459,1.29327826476923,13,0,1
"sF0[1]",0.849627716570988,0.0707743754579815,0.75476689923343,0.80468662824972,0.828653843659657,0.860996664761089,0.999507738452781,1.21392621181043,19,0,1
"sF0[2]",0.857371016277533,0.0629283306350732,0.767656091444805,0.812174366330655,0.844069601290985,0.886152703184394,0.99568806301175,1.22717426322513,13,0,1
"sF1[1]",0.846212786757312,0.0840393119552459,0.700149787335,0.788481866655457,0.834245579264025,0.884644511771165,0.9996790551912,1.13272066906836,25,0,1
"sF1[2]",0.823314833275205,0.0799081962214486,0.644458318012099,0.776248806945011,0.827335575097138,0.87002947422383,0.994445993373679,1.05069515691718,52,0,1
"fV0[1]",0.269450848632144,0.140657846829563,0.143212380954018,0.174975460528909,0.20322379583877,0.30837178894569,0.566101911549465,1.36238589666042,10,0,1
"fV0[2]",0.271005457216202,0.120020771589193,0.138361051738089,0.182103727177859,0.22263270915642,0.337171340891103,0.558137156740906,1.06483976201468,63,0,1
"fV1[1]",0.359907678102967,0.161511062109992,0.116120198953407,0.189456508262697,0.375203444493843,0.477347400949236,0.641120866291888,1.27499637494071,12,0,1
"fV1[2]",0.26779377588344,0.142598187170295,0.0970598749472676,0.147163969950179,0.202017320163488,0.387704452604455,0.577255087899821,1.92304538244947,5,0,1
"fF0[1]",0.565830621874773,0.174927219729179,0.372828525446638,0.449234144461069,0.500013874433129,0.585604168347096,0.918314064710636,1.37910773407299,10,0,1
"fF0[2]",0.549222030645781,0.134976265632212,0.371730893168071,0.465354017001283,0.518928466057675,0.580960273711683,0.911452756205256,1.11726222773929,81,0,1
"fF1[1]",0.664242568352546,0.188837652777779,0.33494673640314,0.518145204466047,0.669284756885905,0.756747930197034,0.98425918674532,1.23068433202096,14,0,1
"fF1[2]",0.566842435599057,0.172168707873106,0.296445121680611,0.428772531970429,0.536592217874177,0.694142660575533,0.972367028552535,1.68236194483468,6,0,1
"pV0[1]",0.785972622836268,0.110300412563858,0.645280519759026,0.704824526841649,0.74577149220087,0.857964999192482,0.997491885773268,1.34612751737715,10,0,1
"pV0[2]",0.808602203332348,0.12130976783932,0.639940878095495,0.708444430610572,0.762577985496683,0.94602001172629,0.99926135560643,1.05755814111717,40,0,1
"pV1[1]",0.830414182622797,0.196127828033272,0.473067570797032,0.617969387189216,0.949515488751353,0.9991010184715,0.999996953523918,1.43102564860519,8,0,1
"pV1[2]",0.739032107673091,0.209781257799319,0.453098595402362,0.557903218107143,0.642392750623102,0.990572919609084,0.999998870931035,2.74345718335887,4,0,1
"pF0[1]",0.616689914331845,0.280235609119567,0.0774648660015624,0.531401277262379,0.729295440480677,0.809838240451188,0.915193672096984,1.36806707243176,10,0,1
"pF0[2]",0.634194380057255,0.239063675015938,0.087850582371054,0.507074231398074,0.688963643566846,0.812341504910766,0.968966105021566,1.086359256463,51,0,1
"pF1[1]",0.554231061433595,0.33642725486884,0.0246494027153866,0.379121173683767,0.505436285389301,0.973281620292978,0.999939016953074,1.28764719482701,12,0,1
"pF1[2]",0.733191996261776,0.302278904179186,0.0284610327983871,0.471998610611634,0.960331847636084,0.998566661598805,0.99996419313052,1.94657286223939,5,0,1
"beta1.sV[1]",0.240803550069175,0.738742759216875,-0.128976499321742,-0.00885981684330774,0.010763267408178,0.0356996016612739,2.59110353818894,1.15211771582791,34,1,0.645833333333333
"beta1.sV[2]",0.0179763097275393,0.0842432517269253,-0.0542399451825228,-0.00747492759388498,0.0101421491852285,0.0283918135875759,0.116245417101739,1.26416765107517,134,1,0.648333333333333
"beta1.sF[1]",-0.0484391736739468,0.132964917905981,-0.434572468053447,-0.0455889929809322,-0.00356355702374743,0.0275352744741602,0.0793072057126377,1.22156813512608,18,1,0.53
"beta1.sF[2]",0.0194881137214319,0.141160597943953,-0.25879947464052,-0.0235668385871412,0.0106364072543384,0.0457984539402087,0.411327602247405,1.23969623171183,26,1,0.5825
"beta1.fV[1]",-0.0148119692976541,0.0442274364418193,-0.128407312080904,-0.0333512776891043,-0.00939893456594447,0.0141664395950363,0.0526631173795706,1.26322316725089,16,1,0.603333333333333
"beta1.fV[2]",0.00243016890816809,0.0337986590951204,-0.069919616531846,-0.0187711024563917,0.00373823177605458,0.0257524698016382,0.0647655152622261,1.13908131730485,19,1,0.545
"beta1.fF[1]",-0.0812441766460393,0.0846191425378808,-0.301546415761136,-0.097229825707955,-0.0588378586665197,-0.0288124651595471,0.0275967757990374,1.2414461936359,15,1,0.896666666666667
"beta1.fF[2]",-0.0454210403290753,0.0479408836654434,-0.160025681908392,-0.0685225321586539,-0.0418270694909151,-0.0147090267179521,0.033260763315685,1.19827988353576,19,1,0.8575
"beta1.pV[1]",2.38067622570103,3.32645880803699,-0.670899534979758,0.0438510096537233,0.1533268295948,5.67427735051696,9.28628319494556,4.07729018517569,3,1,0.838333333333333
"beta1.pV[2]",0.769797374310264,1.17796145397644,-0.0795309486350024,0.0470740557165577,0.079599177474869,1.63775522058096,3.50938825869912,3.31410113255165,4,1,0.929166666666667
"beta1.pF[1]",0.199693487078651,0.330935479878983,-0.127627273124222,0.0170473790160087,0.0648784180793384,0.28731917578695,1.27808215373898,1.89090610025073,6,1,0.820833333333333
"beta1.pF[2]",0.715623726268659,0.726097921115384,-0.0144656142139609,0.0487349276232342,0.512549877876279,1.31567735116915,2.17914432478765,2.84314083592251,4,1,0.946666666666667
"mu.sV[1]",1.664980066539,1.28134053014125,0.800032837840422,0.966758638536766,1.07821126494552,1.36304504814936,5.10487491314064,1.34810453859215,11,0,1
"mu.sV[2]",1.3355578974791,1.202290489002,0.63770030836697,0.853922305626474,0.992902943255792,1.130971816525,5.65157167568464,1.24031214846204,29,0,1
"mu.sF[1]",2.15981033718432,1.53030538721918,1.12419978127778,1.41584761966648,1.57611697257051,1.82359274742058,7.61602366262249,1.33895283781649,15,0,1
"mu.sF[2]",2.04419374055806,1.05736962283957,1.19512335612452,1.46420103014814,1.6888252363785,2.05203142180745,5.44204822667417,1.24220716292694,22,0,1
"mu.fV[1]",-1.08560866640993,0.667188254566248,-1.78886135905507,-1.55076744368463,-1.36626602726237,-0.807742492080913,0.265964466670345,1.35345683872899,10,1,0.83
"mu.fV[2]",-1.05926703750641,0.584411273790031,-1.828969746213,-1.5021591330991,-1.25038969190102,-0.675925412920502,0.233605404097218,1.0573241718037,62,1,0.9175
"mu.fF[1]",0.377370716024079,0.923707787522177,-0.520101411325579,-0.203765551443303,5.54977332502155e-05,0.34582250894924,2.41965761820123,1.3930263250376,10,1,0.5
"mu.fF[2]",0.252560849258607,0.687280871135945,-0.524798488840331,-0.138806371408185,0.0757500978590414,0.326716660641988,2.33150383722331,1.17202344831057,49,1,0.5925
"mu.pV[1]",1.71853215101562,1.48847128410521,0.598357856309883,0.870378933366642,1.07618582260201,1.79876529580277,5.98583313973962,1.30104097055667,13,0,1
"mu.pV[2]",2.09253724706945,1.91289942724932,0.575107627370599,0.887841003497057,1.16686557114353,2.86365809443363,7.209958318434,1.11476394116624,39,0,1
"mu.pF[1]",0.49098749984824,1.47508004387624,-2.47730146033298,0.125770963240783,0.99105100568479,1.4489594551972,2.37876556445362,1.3524173793914,10,1,0.764166666666667
"mu.pF[2]",0.682534306104784,1.34815586769048,-2.34016637161066,0.0282988149162167,0.795278739065878,1.46530698037459,3.44116485848551,1.09253918374181,78,1,0.76
"sigma.sV2[1]",0.197148952184934,0.721966250567606,0.000191171974633107,0.0109775868484588,0.0346625462659993,0.12291564068926,1.02603152717743,1.12616200624296,62,0,1
"sigma.sV2[2]",0.148016208446622,0.698911861683098,0.000201498891683151,0.00823219411117865,0.0258910940840419,0.0741842284785124,0.971273697650214,1.28603119227983,103,0,1
"sigma.sF2[1]",1.38908738914951,3.48303998354508,0.000257199986516908,0.040101098158307,0.116652275719539,0.412535896307367,12.2871722048879,1.41442835191289,14,0,1
"sigma.sF2[2]",0.743110407832048,1.78646793793065,0.000141729396690261,0.0360241361386665,0.157417811922082,0.531931217883689,4.94207392750287,1.07611964801339,1200,0,1
"sigma.fV2[1]",0.0398201429647132,0.0563795954049135,1.83125246776068e-05,0.00313216661532839,0.0164041654287794,0.0546876798228253,0.197826266534594,1.03508398459849,90,0,1
"sigma.fV2[2]",0.0484526633712336,0.0798798285846871,2.63753609239779e-05,0.00352946043851803,0.018630332625009,0.0611586126155602,0.24202491248495,1.11411699377496,110,0,1
"sigma.fF2[1]",0.147845296480282,0.203893312149822,0.000258050884002341,0.00972332456243838,0.0563394049004494,0.222367483231553,0.660358699027029,1.2570140217086,17,0,1
"sigma.fF2[2]",0.124784817089863,0.160764894719855,0.000280472405856048,0.0137507967447922,0.0604761498052087,0.172261319682502,0.573645425743342,1.22744731803439,15,0,1
"sigma.pV2[1]",0.274823953709113,1.15001085601378,0.000226609483160612,0.0116378708652363,0.0420173766053359,0.125726564761035,2.01269740993666,1.27566282373482,59,0,1
"sigma.pV2[2]",4.97211274962044,14.7572841973923,9.0440098142371e-05,0.00526609595025463,0.0260987769111713,0.101573366008302,52.2299234635318,1.54154185233864,10,0,1
"sigma.pF2[1]",0.183562251884212,0.266564411995615,5.93428207133947e-05,0.00456379472605479,0.0481582652434124,0.275514033297068,0.900403200969033,1.17683963161091,24,0,1
"sigma.pF2[2]",0.348814586323556,0.596838600150427,0.00434538282340989,0.0423836428953825,0.143217530519762,0.399235783816702,2.03296919685453,1.24935051186778,23,0,1
"deviance",5501.95280823358,452.739284648838,5110.65614894619,5237.24945000865,5326.42756849903,5602.10187083625,6773.86468267192,1.01514078358517,215,0,1
